Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Daniel Robert","PHI",0.267441,0.0190963,0,3.99898,5.83875,0,0,0.513001,0,5.61727,24.6359,5.22317,2.71296,2.49592,0.838867,2.70882,0,0.61002,6.21167,9.95235,4.34008,2.29313,1.34404,0.252139,0.109954,0.14218471944332123,0.245023,1.41207,0.307315,0.772323,,,4.63737,-0.00379382,0.0220741,999,1.6052,0.445128,1.40047,1.6052,-0.445128,3.1327,23.10000000000001,3.8500000000000014,21,3.5,,,,,,,,,,,,,,,,,,,"Daniel Robert","21229",642016
"Will Klein","LAD",2.79374,2.42731,0,4.32199,43.518,0,0,5.62341,1.08288,45.6796,203.563,40.424,23.8438,21.9363,4.82037,27.5729,0.624162,2.63831,49.8178,9.81532,5.43254,1.80676,0.949729,0.244729,0.135452,0.1092776358127594,0.23319,1.48856,0.299912,0.720886,,,4.3099,-0.00497807,0.0037905,999,3.32721,-1.63272,0.584686,3.32721,1.63272,4.22042,205.90000000000003,4.47608695652174,196,4.260869565217392,,,,,,,,,,,,,,,,,,,"Will Klein","27787",694361
"Max Lazar","PHI",1.54773,1.68855,0,4.44379,32.4719,0,0.064855,1.94959,0.568393,35.1062,148.962,35.13,18.8411,17.3338,4.92663,10.6565,0.505663,1.01624,27.5684,7.06756,2.73197,2.58699,1.26302,0.18507,0.0715388,0.11353113502264023,0.255884,1.30423,0.288217,0.692875,,,4.38642,-0.00525219,-0.0211113,999,1.65468,-0.442478,0.9757,1.65468,0.442478,3.69907,134.5,3.842857142857143,138,3.942857142857143,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Grant Holman","ARI",1.32488,1.28796,0,4.41135,20.303,0.148566,0,2.19465,1.44656,20.6174,89.5466,20.3597,10.9844,10.1056,2.48041,8.25605,0.406368,0.93413,17.8298,7.78311,3.60396,2.1596,1.08276,0.199111,0.0921983,0.10691311955451965,0.253367,1.38794,0.297758,0.701239,,,4.30678,-0.00536839,0.020367,999,0.704715,1.76103,1.11374,0.704715,-1.76103,3.51501,95.80000000000001,4.561904761904763,96,4.571428571428571,,,,,,,,,,,,,,,,,,,"Grant Holman","30002",680880
"James Karinchak","ATL",0.663497,0.620085,0,4.49205,9.78105,0,0,0.916798,0,10.1379,44.1439,8.77193,5.49998,5.05998,1.37811,5.50769,0.170233,0.363051,11.6464,10.3392,4.88951,2.11457,1.22343,0.263828,0.124767,0.13906115293502808,0.229193,1.40854,0.29284,0.710887,,,4.34199,-0.00558458,0.0310702,999,0.733929,1.18815,1.27889,0.733929,-1.18815,3.29481,48.300000000000004,4.83,47,4.7,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Carson Spiers","CIN",0.439668,0.524087,0.415458,5.45514,1.58739,0.568147,0,0,0,5.84263,26.3281,6.76226,3.84932,3.54137,1.33908,2.17976,0,0.384044,5.02055,7.73366,3.3577,2.30326,2.06271,0.190691,0.082792,0.10789953172206879,0.284555,1.53048,0.311593,0.720599,,,5.71245,-0.00571505,-0.0131809,999,1.75211,-0.961554,1.34137,1.75211,0.961554,3.2115,17.90000000000001,2.9833333333333347,21,3.5,,,,,,,,,,,,,,,,,,,"Carson Spiers","27685",686730
"Jake Bloss","TOR",0.877108,0.876421,0.156036,4.55653,12.2182,0.313153,0,0.835767,0,13.7632,59.3325,13.576,7.57395,6.96804,2.01485,5.44285,0.242568,0.262853,12.0728,7.89467,3.55918,2.21811,1.31755,0.203478,0.0917347,0.1117430329322815,0.253157,1.38187,0.292398,0.70656,,,4.52758,-0.00686931,-0.0853748,999,0.845044,-1.29079,1.23395,0.845044,1.29079,3.35473,55.6,3.9714285714285715,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"Francis Peña","SDP",0.592633,0.548171,0,4.36658,5.57956,0,0,0.706123,0,5.78193,25.3131,5.71905,3.04918,2.80525,0.671485,2.63223,0.148137,0.136364,4.54775,7.0789,4.09726,1.72772,1.04522,0.17966,0.103987,0.07567299902439117,0.253679,1.44438,0.291342,0.715417,,,4.50831,-0.00732711,0.0138199,999,0.388374,-0.345271,1.37391,0.388374,0.345271,3.16811,21.500000000000007,3.5833333333333344,22,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Francis Pena","sa3019374",800212
"Riley Cornelio","WSN",0.684952,1.10994,0.785475,5.23622,3.64874,2.76255,0,0.31433,0,15.736,70.3654,16.6349,9.95136,9.15525,2.52875,7.22489,0.0620797,0.713792,11.1986,6.40487,4.13218,1.55,1.44628,0.159149,0.102677,0.05647199600934982,0.266471,1.51625,0.289658,0.684486,,,5.31438,-0.00735653,-0.0009784719,999,0.743992,-1.06294,1.14987,0.743992,1.06294,3.46684,35.3,2.20625,39,2.4375,,,,,,,,,,,,,,,,,,,"Riley Cornelio","sa3020830",683000
"Eric Cerantola","KCR",0.719784,0.938682,0,4.49652,13.3258,0,0,0.904446,0,14.1623,62.6363,12.9827,7.69094,7.07566,1.61554,7.51237,0.290454,0.928941,13.8436,8.79747,4.77404,1.84277,1.02666,0.221016,0.119936,0.1010790690779686,0.239556,1.44716,0.293454,0.702239,,,4.45122,-0.00805269,-0.0694943,999,1.12694,1.02545,1.21382,1.12694,-1.02545,3.38158,50.20000000000003,3.585714285714288,49,3.5,,,,,,,,,,,,,,,,,,,"Eric Cerantola","sa3017914",672021
"Duncan Davitt","CHW",0.648951,1.09742,0.24162,4.41437,15.4303,0.33042,0,1.17015,0,17.1778,73.2619,17.2282,9.15809,8.42544,2.52911,5.2403,0.427674,0.806177,14.2673,7.47513,2.74557,2.72261,1.32509,0.194744,0.0715284,0.12321562319993973,0.256313,1.308,0.291538,0.703222,,,4.44399,-0.00838139,-0.0118844,999,1.05467,-0.89428,1.24655,1.05467,0.89428,3.33793,58.7,3.4529411764705884,60,3.5294117647058822,,,,,,,,,,,,,,,,,,,"Duncan Davitt","sa3020394",701474
"Alex Carrillo","NYM",0.6445,1.22075,0,4.37874,19.64,0,0,1.0666,0,21.5191,92.7741,18.8569,11.38,10.4696,3.25292,9.85673,0.242962,1.43977,21.9418,9.17679,4.1224,2.22608,1.36048,0.236508,0.106244,0.1302637904882431,0.231437,1.33433,0.277242,0.717464,,,4.63584,-0.00882458,0.0506731,999,1.04597,-1.30801,1.15726,1.04597,1.30801,3.45698,91.5,4.159090909090909,86,3.909090909090909,,,,,,,,,,,,,,,,,,,"Alex Carrillo","26463",692024
"Cionel Pérez","WSN",0.817573,1.06124,0,4.31785,28.7237,0,0.0462384,2.7599,0.140015,29.1272,130.122,28.1866,15.1892,13.9741,2.67106,15.3695,0.951564,1.80597,25.6876,7.93719,4.74902,1.67133,0.825331,0.197411,0.118116,0.07929523289203644,0.249557,1.49538,0.301645,0.712438,,,4.33248,-0.0094742,0.0320241,999,4.98825,-3.04294,1.00018,4.98825,3.04294,3.66643,117.90000000000002,4.065517241379311,119,4.103448275862069,,,,,,,,,,,,,,,,,,,"Cionel Perez","19614",672335
"A.J. Causey","ATH",0.596758,0.826883,0,4.48637,8.17093,0,0,0.59108,0,8.45226,36.6968,8.3677,4.5797,4.21333,1.13851,3.21772,0.21464,0.515255,7.14638,7.60949,3.42624,2.22094,1.21229,0.194741,0.0876841,0.1070573702454567,0.253845,1.37069,0.29293,0.701167,,,4.52018,-0.0108425,-0.0829403,999,0.369019,-0.934507,1.3397,0.369019,0.934507,3.21374,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"A.J. Causey","sa3028661",822067
"Jorge López",,1.47755,1.0463,0,4.46253,26.1452,0,0.239802,1.0843,1.58823,27.025,117.051,26.6466,14.5652,13.4,3.27099,9.71637,0.56689,2.04523,22.6596,7.54624,3.2358,2.33211,1.08932,0.193588,0.0830098,0.11057819426059723,0.25308,1.34553,0.294557,0.685819,,,4.3373,-0.0112904,-0.0906441,999,0.489848,-0.614148,1.03982,0.489848,0.614148,3.61357,106.7,3.951851851851852,110,4.074074074074074,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Lyon Richardson","CIN",1.197,0.752667,0,4.61079,17.4359,0.0658363,0,0.889759,0.0801009,20.0493,88.6298,19.9159,11.1646,10.2714,2.529,9.43795,0.775468,0.932578,17.5317,7.86986,4.23664,1.85757,1.13525,0.197808,0.106487,0.09132038056850433,0.254486,1.46409,0.298751,0.704648,,,4.57785,-0.0113583,0.00809054,999,1.14081,-0.984269,1.08125,1.14081,0.984269,3.55834,69.1,3.4549999999999996,71,3.55,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Shane Murphy","CHW",0.585861,1.18354,0,4.42477,13.2895,0,0,0.657513,0,14.6298,61.9078,15.2857,7.81806,7.19262,2.17177,3.83403,0.363462,0.21536,10.4342,6.41892,2.35863,2.72146,1.33603,0.168544,0.0619313,0.10661239922046661,0.264192,1.3069,0.289795,0.702873,,,4.46891,-0.0116144,-0.0164713,999,0.90027,-0.537634,1.29461,0.90027,0.537634,3.27386,59.400000000000006,3.9600000000000004,61,4.066666666666666,,,,,,,,,,,,,,,,,,,"Shane Murphy","sa3020389",690294
"David Sandlin","CHW",0.825896,0.862883,0,4.45727,13.6273,0,0,1.03155,0,14.1584,60.3107,13.9971,7.62173,7.01199,2.17377,4.8279,0.354779,0.284745,12.2986,7.81777,3.06893,2.5474,1.38179,0.20392,0.0800505,0.123869888484478,0.253579,1.3296,0.290316,0.709889,,,4.47708,-0.0121563,-0.0695348,999,0.681694,-1.16884,1.2553,0.681694,1.16884,3.32627,55.6,3.9714285714285715,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"David Sandlin","sa3020606",689818
"Josh Staumont","CIN",0.690727,0.655121,0,4.77823,9.579,0,0,0.757426,0,9.97202,44.1783,9.2956,5.75466,5.29429,1.38149,5.26591,0.156739,0.598247,9.74444,8.7946,4.75261,1.85048,1.24683,0.220571,0.119197,0.1013740673661232,0.242615,1.46024,0.291085,0.697438,,,4.74594,-0.0130388,-0.0440996,999,0.850244,0.0688703,1.26894,0.850244,-0.0688703,3.30808,44.300000000000004,4.430000000000001,43,4.3,,,,,,,,,,,,,,,,,,,"Josh Staumont","18335",622251
"Jose Franco","CIN",0.93159,0.909622,0.0278659,4.73567,13.9021,0.0381072,0,0.89675,0,14.7741,64.1719,14.1388,8.44991,7.77392,2.33453,6.25679,0.324734,0.783685,14.1278,8.60628,3.81148,2.25799,1.42214,0.220155,0.0975005,0.12265481054782867,0.247478,1.3805,0.290251,0.697466,,,4.70645,-0.0131604,0.0302491,999,1.04936,-0.618379,1.1946,1.04936,0.618379,3.4072,61.00000000000001,4.066666666666667,60,4,,,,,,,,,,,,,,,,,,,"Jose Franco","sa3008714",683742
"Yunior Marte","CIN",0.348769,0.445727,0,4.91773,8.25391,0,0,0.437333,0.283531,8.63669,38.1524,8.81068,5.12958,4.71921,1.22397,3.77166,0.175694,0.437272,7.23618,7.54058,3.93032,1.91857,1.27546,0.189665,0.0988578,0.0908074602484703,0.25957,1.45685,0.297713,0.685704,,,4.76377,-0.0134481,-0.0011881,999,1.34113,-1.02223,1.32372,1.34113,1.02223,3.23504,32.90000000000001,3.655555555555557,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Yunior Marte","14416",628708
"Victor Mederos","LAA",0.865921,1.73347,0.310642,4.89458,19.713,0.590067,0,0.714528,1.37938,26.0644,115.698,26.5528,15.4075,14.1749,3.5916,10.9537,0.386107,2.34376,20.7495,7.16476,3.78228,1.89429,1.24017,0.179342,0.0946749,0.08466726541519165,0.259304,1.43899,0.294151,0.680423,,,4.86486,-0.0135908,-0.0918818,999,1.73009,-2.35429,1.00728,1.73009,2.35429,3.65696,79.99999999999999,3.076923076923076,85,3.269230769230769,,,,,,,,,,,,,,,,,,,"Victor Mederos","31533",682989
"Shinnosuke Ogasawara","WSN",0.25838,0.214616,0,4.58768,7.25998,0.0497169,0,0.839352,0,8.35422,35.9997,8.80246,4.6288,4.2585,1.13905,2.62464,0.137179,0.261792,6.18684,6.66509,2.82753,2.35721,1.2271,0.171858,0.0729074,0.09895092248916626,0.265829,1.36782,0.297177,0.691416,,,4.463,-0.0139507,-0.077837,999,1.51525,-3.31732,1.37044,1.51525,3.31732,3.17275,30.500000000000007,3.812500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Shinnosuke Ogasawara","35324",829272
"Bowden Francis","TOR",0.270509,0.476445,0.290644,4.57359,1.28303,1.08171,0,0,0,5.69088,24.2779,5.28046,3.14345,2.89197,1.42385,1.96458,0,0.472415,5.14456,8.13601,3.10694,2.61866,2.25179,0.211903,0.0809204,0.13098254054784775,0.241769,1.2731,0.25252,0.78101,,,5.8644,-0.0141666,0.0676118,999,1.29031,2.05723,1.41037,1.29031,-2.05723,3.11951,23.10000000000001,3.8500000000000014,21,3.5,,,,,,,,,,,,,,,,,,,"Bowden Francis","20548",670102
"T.J. McFarland",,0.699129,0.915093,0,4.40633,22.1984,0,0,1.17729,0.657053,21.1572,92.5151,22.6208,11.2591,10.3584,2.29738,7.22422,0.453083,1.10276,14.462,6.15198,3.0731,2.00188,0.977277,0.156321,0.0780869,0.07823396474123001,0.268694,1.41063,0.301406,0.697966,,,4.36038,-0.0142797,-0.00271017,999,0.877465,-0.186169,1.17481,0.877465,0.186169,3.43359,79.00000000000001,3.7619047619047628,87,4.142857142857143,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Hogan Harris","ATH",2.75586,2.98368,0.180533,4.24262,53.2462,0.246883,8.08202,10.1988,0,64.444,280.006,59.2648,33.0207,30.379,7.77356,30.0846,1.76334,2.92398,61.8436,8.63684,4.2015,2.05566,1.08563,0.220866,0.107443,0.1134226843714714,0.239941,1.38647,0.290288,0.71787,,,4.32058,-0.0145791,0.0452158,999,1.9558,-0.766293,0.849721,1.9558,0.766293,3.86704,326.80000000000007,5.106250000000001,321,5.015625,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Walbert Urena","LAA",0.120806,0.695583,0.121202,4.80749,8.32747,0.165747,0,0.857678,0,9.49657,42.3761,9.73161,5.51385,5.07274,1.06433,4.74284,0.246402,0.266623,7.35866,6.97388,4.49484,1.55153,1.00868,0.173651,0.111923,0.06172853708267212,0.260436,1.52418,0.299454,0.690106,,,4.62487,-0.0147939,-0.131396,999,0.813877,-0.759323,1.32287,0.813877,0.759323,3.23617,31.30000000000001,3.477777777777779,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Walbert Urena","sa3018298",700712
"Albert Suárez","BAL",1.05322,1.14832,0.148595,4.3624,19.3549,0.29354,0,0.662896,0.649196,23.5022,100.935,23.8942,12.3824,11.3918,3.21467,7.59513,0.833178,1.05446,19.7043,7.54561,2.9085,2.59433,1.23103,0.195217,0.0752476,0.11996939033269882,0.258916,1.33985,0.298119,0.707959,,,4.34059,-0.0151662,0.0198018,999,1.85016,0.121953,1.12742,1.85016,-0.121953,3.49678,95.30000000000001,3.9708333333333337,98,4.083333333333333,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Daison Acosta","SDP",0.669335,0.79936,0,4.30538,10.8813,0,0,1.17033,0,11.34,49.6725,10.0583,5.8965,5.42478,1.45592,5.86861,0.44795,0.746226,11.4927,9.12123,4.65763,1.95834,1.15549,0.23137,0.118146,0.11322429031133652,0.2336,1.40449,0.285706,0.722203,,,4.5272,-0.01578,-0.0256552,999,1.23075,0.487326,1.28074,1.23075,-0.487326,3.29235,48.10000000000001,4.372727272727274,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Wilber Dotel","PIT",0.735644,0.713269,0.118545,4.56734,9.45065,0.162113,0,0.773771,0,10.4887,45.7438,10.388,5.78566,5.32281,1.37064,4.19165,0.235184,0.642123,8.96652,7.6939,3.59673,2.13914,1.17611,0.196016,0.0916331,0.10438293218612671,0.253924,1.39004,0.294947,0.694587,,,4.50677,-0.0159314,-0.0610596,999,0.85361,1.16848,1.29204,0.85361,-1.16848,3.27728,42.7,4.2700000000000005,44,4.4,,,,,,,,,,,,,,,,,,,"Wilber Dotel","sa3015163",696062
"Julian Merryweather","MIN",0.120268,0.443012,0,5.05654,8.89229,0,0,3.0491,0.19023,8.7055,38.6104,8.64307,5.31639,4.89108,1.10267,4.17042,0.341204,0.463913,8.21941,8.49747,4.31151,1.97088,1.13997,0.212881,0.108013,0.10486782342195511,0.254387,1.47189,0.305849,0.665241,,,4.49047,-0.016899,-0.0333427,999,5.76313,-0.987542,1.32557,5.76313,0.987542,3.23258,46.90000000000001,5.211111111111112,48,5.333333333333333,,,,,,,,,,,,,,,,,,,"Julian Merryweather","16703",657240
"Joel Hurtado","LAA",0.0648583,0.717864,0.350558,5.38676,1.5374,1.30078,0,0,0,6.63497,30.2744,7.42951,4.31654,3.97122,0.986506,3.02804,0.0263487,0.509096,3.91023,5.30402,4.10738,1.29134,1.33815,0.129159,0.10002,0.02913966029882431,0.277871,1.57613,0.295002,0.676588,,,5.48866,-0.0173925,0.0234718,999,0.761252,-0.454951,1.36261,0.761252,0.454951,3.18319,17.3,2.4714285714285715,18,2.5714285714285716,,,,,,,,,,,,,,,,,,,"Joel Hurtado","sa3019774",805871
"Joe La Sorsa","PIT",0.283034,0.417609,0,4.51931,4.91138,0,0,0,0,6.31093,27.0192,6.448,3.44457,3.16901,0.855604,1.96119,0.134626,0.245193,4.44975,6.34578,2.79685,2.2689,1.22017,0.164688,0.0725852,0.0921032652258873,0.259866,1.33248,0.28668,0.688446,,,4.53628,-0.018355,0.0228879,999,1.75448,-2.16216,1.40441,1.75448,2.16216,3.12745,18.500000000000007,3.0833333333333344,19,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Joe La Sorsa","25481",686747
"Drey Jameson","ARI",3.07843,3.78205,0,4.1175,53.1441,0,2.77971,7.45019,4.03087,57.461,248.807,55.1944,28.5744,26.2884,6.44161,23.8908,0.456128,2.51025,52.2551,8.18461,3.74196,2.18725,1.00894,0.210023,0.0960214,0.11400139331817627,0.248169,1.37633,0.297801,0.720893,,,4.15206,-0.0186741,0.141493,742.2000122070312,3.00553,-1.35316,0.660412,3.00553,1.35316,4.11945,270.99999999999994,4.75438596491228,273,4.7894736842105265,,,,,,,,,,,,,,,,,,,"Drey Jameson","26260",686753
"Jesse Scholtens","TBR",1.071,1.28976,0.102115,4.40824,21.9181,0.435692,0.0177117,0.829677,0,28.7051,122.251,28.3526,15.2825,14.0599,4.27728,9.35677,0.502348,1.01008,25.7529,8.07439,2.93366,2.75233,1.34107,0.210655,0.0765372,0.13411829620599747,0.253409,1.31368,0.294124,0.706999,,,4.36138,-0.0199401,0.0157116,999,1.90334,-0.696531,1.0602,1.90334,0.696531,3.5864,118.60000000000004,4.089655172413794,119,4.103448275862069,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"Austin Voth","CHW",0.0844338,0.149492,0,4.7552,6.10522,0,0,0.710466,0.194545,6.3232,27.3136,6.58272,3.63141,3.3409,1.02775,2.183,0.126085,0.147413,5.16848,7.35645,3.10713,2.36761,1.46283,0.189227,0.0799234,0.10930368304252625,0.263486,1.38628,0.295681,0.700751,,,4.719,-0.0215826,-0.0872269,999,0.913796,-1.64729,1.4002,0.913796,1.64729,3.13307,21.90000000000001,3.6500000000000017,25,4.166666666666667,,,,,,,,,,,,,,,,,,,"Austin Voth","15047",608723
"Sam Bachman","LAA",1.11967,1.87282,0,4.47032,24.4611,0,0.0442713,1.30923,1.72379,25.7299,113.615,25.0813,13.8914,12.7801,2.83092,12.1736,0.4978,1.4862,21.9342,7.67232,4.25816,1.80179,0.990221,0.193057,0.107147,0.0859101191163063,0.250925,1.44792,0.295922,0.701783,,,4.45317,-0.0220197,-0.0451638,999,1.4013,-1.55861,1.02671,1.4013,1.55861,3.63105,99.5,3.826923076923077,100,3.8461538461538463,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Angel Perdomo","LAA",0.542708,0.68864,0,4.38621,13.9645,0,0,0.80222,0,14.5494,63.7982,12.6096,7.70731,7.09073,1.88785,7.60633,0.343409,1.24363,15.4832,9.57768,4.70515,2.03557,1.1678,0.242691,0.119225,0.12346607446670532,0.229481,1.38947,0.285325,0.711811,,,4.51839,-0.0235885,-0.0182497,999,1.13452,-1.50278,1.23692,1.13452,1.50278,3.35078,59.60000000000001,3.973333333333334,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Angel Perdomo","17759",622780
"Chad Green",,1.65971,2.01296,0,4.57579,38.5776,0,0.639538,1.49802,0.8143,39.969,169.964,39.1225,22.0881,20.321,6.68875,13.0809,1.23947,1.45142,34.9049,7.8597,2.94548,2.66839,1.50614,0.205366,0.0769624,0.12840340286493301,0.251701,1.3061,0.28491,0.702985,,,4.65484,-0.0246632,-0.111745,999,1.34793,0.439863,0.8752,1.34793,-0.439863,3.83307,145.5,3.6375,146,3.65,,,,,,,,,,,,,,,,,,,"Chad Green","15552",643338
"Casey Lawrence","SEA",0.131556,0.667579,0.401698,5.28182,1.61636,1.33997,0,0.0349807,0,7.58212,33.0071,8.74624,4.83664,4.44971,1.41802,1.94498,0.081537,0.251886,3.81089,4.52353,2.30869,1.95935,1.6832,0.115457,0.058926,0.05653059110045433,0.283875,1.41006,0.286468,0.672477,,,5.43042,-0.0247246,-0.0526412,999,0.878302,-0.379373,1.37427,0.878302,0.379373,3.16764,25.500000000000007,3.187500000000001,29,3.625,,,,,,,,,,,,,,,,,,,"Casey Lawrence","11121",596271
"Randy Dobnak","SEA",0.417442,0.751152,0.133941,4.26194,8.32725,0.2022,0,0.681875,0,10.962,48.0909,11.0081,5.64246,5.19106,1.25264,4.53496,0.252958,0.648311,8.32985,6.83893,3.72327,1.83681,1.02844,0.17321,0.0942998,0.07891066372394562,0.256553,1.4179,0.292735,0.717988,,,4.51941,-0.0248092,-0.0324513,999,1.80022,-1.56014,1.32642,1.80022,1.56014,3.23144,42.50000000000001,3.863636363636364,44,4,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Andrew Walters","CLE",1.1189,0.971336,0,4.16694,24.0992,0,0,1.04647,0,24.5856,105.007,20.8872,12.3728,11.383,3.50125,11.6414,0.231649,0.933818,26.779,9.8029,4.26155,2.30031,1.28169,0.255021,0.110864,0.14415761828422546,0.225975,1.32308,0.279736,0.729572,,,4.34251,-0.0249312,0.0763042,999,0.571441,1.2024,1.09365,0.571441,-1.2024,3.5418,100.20000000000002,4.008000000000001,92,3.68,,,,,,,,,,,,,,,,,,,"Andrew Walters","33834",689958
"Jackson Rutledge","WSN",2.52005,2.49444,0,4.64715,51.418,0.0877258,0.864343,7.61889,0,58.7889,255.628,58.2093,32.9953,30.3557,8.57856,22.2954,0.770712,4.047,50.9661,7.8024,3.41321,2.28594,1.31329,0.199376,0.0872185,0.11215793341398239,0.253873,1.36939,0.292392,0.693622,,,4.6425,-0.0258759,-0.185861,999,3.56516,-2.12761,0.521686,3.56516,2.12761,4.30442,236.10000000000002,4.001694915254237,239,4.0508474576271185,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Tejay Antone","CIN",0.647815,0.640031,0,5.02679,11.2238,0,0,0.664779,0,11.6697,51.9593,11.9152,7.08467,6.5179,1.67717,5.43816,0.230187,0.647117,10.1654,7.83985,4.19406,1.86927,1.29348,0.195642,0.104662,0.09097985923290253,0.259738,1.48705,0.300841,0.684337,,,4.82569,-0.0259333,-0.0336897,999,1.13199,-1.06177,1.23184,1.13199,1.06177,3.35755,39.000000000000014,3.2500000000000013,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Lazaro Estrada","TOR",0.781253,1.08549,0.0388653,4.45707,15.7701,0.0531491,0,0.71624,0.457859,20.6739,88.3137,20.1693,11.1287,10.2384,3.27392,6.73051,0.325064,1.25278,19.1674,8.34417,2.93,2.84784,1.42524,0.217038,0.0762114,0.1408264860510826,0.251079,1.30115,0.291857,0.706709,,,4.49801,-0.026694,-0.0251607,999,3.24279,-1.79398,1.17908,3.24279,1.79398,3.4279,84.5,4.023809523809524,84,4,,,,,,,,,,,,,,,,,,,"Lazaro Estrada","24914",681751
"Seth Martinez","BOS",0.764367,0.954501,0,4.6685,17.7835,0,0.0553425,0.655906,0,18.8905,82.557,18.9661,10.651,9.79892,2.6529,7.50347,0.363429,1.11611,15.5798,7.4227,3.57488,2.07635,1.26392,0.188716,0.0908883,0.09782775491476059,0.256515,1.40121,0.292851,0.695153,,,4.68019,-0.0270095,-0.0787452,999,1.06267,1.91247,1.1598,1.06267,-1.91247,3.4536,63.29999999999999,3.3315789473684205,65,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Chayce McDermott","BAL",0.619687,1.48614,0.217993,4.74739,11.3824,0.573135,0,0.613794,0,15.1862,68.1461,14.2538,8.70711,8.01054,2.16039,8.95364,0.143415,0.746803,15.2871,9.05979,5.30632,1.70736,1.28034,0.224328,0.131389,0.09293930232524872,0.243881,1.52819,0.294974,0.718446,,,4.88753,-0.0276514,-0.0927555,999,3.21959,-1.9157,1.16009,3.21959,1.9157,3.45322,54.00000000000001,3.6000000000000005,53,3.533333333333333,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Michael Tonkin","MIN",1.28684,0.995157,0,4.47719,25.9671,0,0.0248874,0.77067,1.357,28.3915,121.954,26.9913,15.3519,14.1238,4.02828,10.0177,0.482149,2.32612,25.9249,8.21811,3.17558,2.5879,1.27695,0.212579,0.0821432,0.13043565303087234,0.246248,1.30353,0.288273,0.690389,,,4.45769,-0.0286992,-0.0375472,999,0.688619,-0.062632,1.04127,0.688619,0.062632,3.61164,107.80000000000005,3.850000000000002,108,3.857142857142857,,,,,,,,,,,,,,,,,,,"Michael Tonkin","10315",543859
"Domingo Gonzalez","SEA",0.854884,0.84635,0,4.30607,15.8129,0,0,1.00463,0,16.3662,70.7029,14.8643,8.51133,7.83043,2.02898,7.2713,0.371309,0.941727,15.4398,8.49056,3.99859,2.12339,1.11576,0.218375,0.102843,0.1155323013663292,0.237868,1.35252,0.285096,0.706103,,,4.36549,-0.02895,-0.141349,999,0.999146,1.14966,1.21812,0.999146,-1.14966,3.37584,64.80000000000001,4.050000000000001,64,4,,,,,,,,,,,,,,,,,,,"Domingo Gonzalez","sa3007495",682445
"J.P. France","HOU",0.888919,0.794158,0,4.43206,13.495,0.433232,0,0.87259,0,16.2832,70.1218,15.5896,8.71595,8.01867,2.21988,6.72156,0.221811,0.426604,14.4238,7.97231,3.71513,2.14591,1.22696,0.205697,0.0958555,0.10984145104885101,0.247557,1.3702,0.288576,0.707961,,,4.45277,-0.0290654,-0.0826228,999,0.879461,-1.41024,1.20835,0.879461,1.41024,3.38886,63.20000000000001,3.9500000000000006,65,4.0625,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
