Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jonathan Bowlan","PHI",1.97014,1.33052,0,4.09086,48.834,0.031,0,9.801,,54.2967,231.523,48.9755,26.48,24.68,6.93378,21.2743,1.88751,1.66729,54.4471,9.02492,3.52634,2.55929,1.14932,0.235169,0.0918885,0.1432805433869362,0.234803,1.29381,0.285609,0.72296,,,4.05729,0.348622,0.226882,999,,,,,,,265.1,4.90925925925926,258,4.777777777777778,,,,,,,,,,,,,,,,,,,"Jonathan Bowlan","24607",680742
"Carlos Rodriguez","MIL",1.24083,1.36363,0,3.95668,23.141,1.85,0,0.6166,,33.6418,142.616,28.0622,15.82,14.79,4.15254,14.0675,0.949376,1.36913,32.6105,8.7241,3.76339,2.31815,1.11091,0.228659,0.0986387,0.13002070039510727,0.22065,1.2523,0.264439,0.724462,,,4.17764,0.34813,0.290686,999,,,,,,,154.60000000000002,4.5470588235294125,143,4.205882352941177,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Kyle Finnegan","DET",2.33038,1.92726,0,4.23072,59.82,0,6,13.3981,,61.6916,260.4,57.58,31.17,29,8.23164,20.6952,1.32427,1.03226,56.9715,8.31139,3.01916,2.75288,1.20089,0.218785,0.0794748,0.13930999487638474,0.241251,1.26881,0.284479,0.705686,,,4.07936,0.346415,0.142806,615.8599853515625,,,,,,,339.59999999999997,5.477419354838709,336,5.419354838709677,,,,,,,,,,,,,,,,,,,"Kyle Finnegan","15009",640448
"Tanner Banks","PHI",2.22603,1.56863,0,4.25145,55.725,0.134,0,12.276,,59.1046,250.27,57.4403,30.11,27.92,8.07479,16.2596,1.06942,2.613,52.3659,7.97389,2.47589,3.22061,1.22957,0.209238,0.0649684,0.1442696675658226,0.248233,1.24694,0.288761,0.69861,,,4.09713,0.343677,0.0847607,999,,,,,,,285.00000000000006,4.8305084745762725,286,4.8474576271186445,,,,,,,,,,,,,,,,,,,"Tanner Banks","16990",621383
"Eric Lauer","TOR",1.93781,1.99462,0,4.37757,38.342,2.825,0,4.1755,,57.4839,244.993,52.2242,29.95,27.96,9.0817,21.2359,1.72022,1.88268,57.8339,9.0548,3.32482,2.7234,1.42188,0.236064,0.0866799,0.14938374608755112,0.235378,1.27793,0.278413,0.716267,,,4.38332,0.343133,0.149224,999,,,,,,,238.89999999999998,4.1912280701754385,231,4.052631578947368,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Evan Sisk","PIT",2.17514,1.44701,0,4.00975,45.754,0,0,6.8479,,46.4618,200.905,41.1723,22.2,20.7,4.37977,19.686,1.31564,4.55399,47.965,9.29119,3.81332,2.43651,0.848395,0.238745,0.0979865,0.14075833559036255,0.233053,1.30986,0.29595,0.706389,,,3.86104,0.342172,0.208463,999,,,,,,,233.60000000000005,5.078260869565218,227,4.934782608695652,,,,,,,,,,,,,,,,,,,"Evan Sisk","24995",681895
"PJ Poulin","WSN",1.93341,1.73046,0,4.08073,57.175,0,3,14.483,,58.1146,249.797,51.3775,28.31,26.35,6.31182,23.819,1.93941,4.37184,57.0502,8.83516,3.68876,2.39516,0.977489,0.228386,0.0953531,0.13303279131650925,0.231841,1.29393,0.284785,0.706548,,,4.03897,0.335093,0.23607,999,,,,,,,323.80000000000007,5.582758620689656,313,5.396551724137931,,,,,,,,,,,,,,,,,,,"PJ Poulin","23394",676571
"Connor Phillips","CIN",1.78314,1.38174,0,4.15951,46.65,0,3,7.2853,,51.5181,224.184,42.5919,25.37,23.81,5.80323,27.7538,1.42017,2.74608,58.6497,10.2459,4.84848,2.11321,1.0138,0.261615,0.1238,0.1378151997923851,0.219904,1.36546,0.284674,0.722836,,,4.09873,0.330344,0.222282,999,,,,,,,267.2,5.138461538461538,250,4.8076923076923075,,,,,,,,,,,,,,,,,,,"Connor Phillips","27649",683175
"Travis Adams","MIN",1.88966,2.28635,0,4.71937,41.917,2.277,0,4.2671,,58.7939,257.293,60.1856,33.03,30.83,6.97655,22.3468,1.59255,2.56225,49.478,7.57395,3.42078,2.2141,1.06795,0.192302,0.0868536,0.10544890910387039,0.258993,1.40376,0.302446,0.680303,,,4.26563,0.32878,-0.102054,999,,,,,,,233.5,3.957627118644068,243,4.11864406779661,,,,,,,,,,,,,,,,,,,"Travis Adams","30180",701519
"Erik Miller","SFG",2.58791,1.92923,0,3.93375,59.212,0.386,3,15.0921,,58.9132,255.921,50.9011,27.74,25.75,5.29188,30.064,1.61487,3.77737,58.1983,8.89079,4.5928,1.93581,0.808425,0.227407,0.117474,0.10993337631225586,0.229202,1.37431,0.287593,0.723595,,,4.05042,0.326759,0.289705,999,,,,,,,331.5,5.61864406779661,319,5.406779661016949,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"Kohl Drake","ARI",1.26716,1.59595,1.06985,4.47168,5.023,4.02,0,0,,22.9444,98.2383,22.4422,12.2,11.4,3.1839,7.61898,0.162387,0.828329,21.2211,8.32403,2.98856,2.78529,1.24889,0.216016,0.0775561,0.13846027106046677,0.249938,1.31017,0.294532,0.697601,,,4.1938,0.323381,0.221196,999,,,,,,,91.10000000000001,3.9608695652173918,91,3.9565217391304346,,,,,,,,,,,,,,,,,,,"Kohl Drake","sa3021723",684442
"Kevin Kelly","TBR",1.7695,1.36383,0,4.25899,41.106,0,0,4.0461,,42.3481,179.752,43.386,21.54,20.04,4.62744,10.7024,0.849947,2.25241,35.1273,7.46542,2.27453,3.28218,0.983443,0.195421,0.05954,0.13588107004761696,0.260112,1.27723,0.305083,0.683646,,,3.81442,0.323215,-0.00540921,999,,,,,,,184.5,4.392857142857143,192,4.571428571428571,,,,,,,,,,,,,,,,,,,"Kevin Kelly","25679",687330
"Juan Mejia","COL",2.57068,2.68085,0,4.79952,60.636,0,3,14.3047,,64.2439,288.419,64.2143,36.71,34.26,6.84344,31.4678,2.95155,4.81226,67.4069,9.44311,4.40836,2.14209,0.958705,0.233712,0.109104,0.12460720539093018,0.254678,1.48936,0.32251,0.684916,,,4.11563,0.320356,-0.361092,999,,,,,,,318.1,4.9703125,326,5.09375,,,,,,,,,,,,,,,,,,,"Juan Mejia","23237",675848
"Yohan Ramírez","PIT",2.16813,1.50099,0,4.17966,45.824,0,0,10.1401,,50.0854,217.49,44.1651,24.85,23.26,5.29097,21.4102,1.36322,5.57886,52.4011,9.41611,3.84727,2.44748,0.950752,0.240935,0.0984423,0.14249297976493835,0.231837,1.30927,0.292707,0.700133,,,4.03256,0.320178,0.115166,999,,,,,,,257.1,5.142,248,4.96,,,,,,,,,,,,,,,,,,,"Yohan Ramirez","19444",670990
"Ryan Watson","BOS",2.21497,1.60421,0,4.23016,45.815,0,0,0,,48.2748,206.506,45.2731,24.42,22.69,5.96086,17.0644,1.79558,2.13444,45.726,8.52481,3.18137,2.6796,1.1113,0.221426,0.082634,0.13879243284463882,0.241705,1.29131,0.289869,0.702277,,,4.03904,0.319541,0.110559,999,,,,,,,199.40000000000003,4.154166666666668,197,4.104166666666667,,,,,,,,,,,,,,,,,,,"Ryan Watson","sa3015070",670245
"Luinder Avila","KCR",1.15555,0.804077,0,3.74091,27.324,0,0,0.666,,31.6367,134.871,27.3042,14.06,13.15,2.55984,13.5506,0.858144,1.49599,31.2158,8.88026,3.85486,2.30365,0.728221,0.231449,0.100471,0.13097871840000153,0.227868,1.29137,0.287562,0.718917,,,3.64043,0.317724,0.279566,999,,,,,,,150.7,4.709375,142,4.4375,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Ben Casparius","LAD",2.4951,1.20189,0,4.28149,46.265,0.144,0,13.2908,,54.4647,233.246,47.7448,27.73,25.91,6.85497,23.1173,1.18328,2.08998,53.1499,8.78273,3.82001,2.29914,1.13275,0.22787,0.0991111,0.12875930219888687,0.229499,1.30106,0.276219,0.704023,,,4.20806,0.31681,0.0222059,999,,,,,,,271.7,5.031481481481482,262,4.851851851851852,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"Cade Gibson","MIA",2.16922,1.7264,0,4.06274,54.72,0.1,0,11.9227,,60.853,261.542,56.3188,29.47,27.47,5.37733,22.3546,1.77449,5.91851,51.2934,7.58615,3.30619,2.29453,0.795293,0.196119,0.0854727,0.11064667254686356,0.241433,1.29284,0.28846,0.691592,,,3.99192,0.311745,0.294338,999,,,,,,,310.30000000000007,5.08688524590164,306,5.016393442622951,,,,,,,,,,,,,,,,,,,"Cade Gibson","31815",806188
"Hayden Birdsong","SFG",2.35096,3.73944,0.584934,4.78798,20.339,8.017,0,0.6625,,54.9626,241.758,50.3796,31.22,29.24,8.44523,27.6554,0.877694,2.8595,52.5831,8.61037,4.52851,1.90137,1.38289,0.217503,0.114393,0.10311014950275421,0.238491,1.41978,0.279163,0.707051,,,4.88481,0.306822,0.196153,999,,,,,,,195.60000000000002,3.5563636363636366,188,3.418181818181818,,,,,,,,,,,,,,,,,,,"Hayden Birdsong","31635",806185
"John Schreiber","KCR",2.57364,2.02833,0,4.32952,62.685,0,1,13.5302,,61.4271,263.664,57.9482,31.59,29.55,7.63916,22.4466,1.08589,2.80587,55.6388,8.15193,3.28876,2.47872,1.11925,0.211022,0.0851334,0.12588857859373093,0.24306,1.30878,0.287261,0.700212,,,4.17358,0.306202,-0.012725,999,,,,,,,300.2000000000001,4.921311475409838,299,4.901639344262295,,,,,,,,,,,,,,,,,,,"John Schreiber","20020",670167
"Lucas Erceg","KCR",2.44421,1.85974,0,4.16057,59.014,0,4,12.8377,,61.5853,265.392,56.7741,30.42,28.47,6.32412,25.7283,1.29248,3.22905,54.7388,7.99946,3.7599,2.12757,0.924198,0.206256,0.0969444,0.1093120202422142,0.240126,1.33964,0.287675,0.707174,,,4.10303,0.305992,0.24528,682.6500244140625,,,,,,,331.79999999999995,5.3516129032258055,327,5.274193548387097,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Ryan Zeferjahn","LAA",2.2607,2.02076,0,4.1916,59.76,0.028,1,9.4597,,62.1815,269.915,51.7714,30.86,28.96,7.64268,31.7953,1.96637,4.06257,70.4877,10.2022,4.60197,2.21692,1.10618,0.261148,0.117797,0.143350288271904,0.221191,1.34391,0.283009,0.723328,,,4.19579,0.305143,0.142806,999,,,,,,,298.2,4.809677419354839,279,4.5,,,,,,,,,,,,,,,,,,,"Ryan Zeferjahn","25420",666171
"Justin Slaten","BOS",2.80598,1.94604,0,4.0699,56.473,0,1,13.5005,,60.8566,258.048,54.2956,29.52,27.52,7.66267,23.0105,1.32021,1.9908,55.259,8.17217,3.40299,2.40147,1.13322,0.214142,0.0891715,0.12497096508741379,0.232982,1.2703,0.27411,0.717742,,,4.18844,0.30209,0.191709,999,,,,,,,308.60000000000014,5.059016393442625,297,4.868852459016393,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Andre Granillo","WSN",1.16565,1.0216,0,3.93055,33.533,0,2,0.6461,,37.7581,160.32,30.5879,17.69,16.49,4.57634,17.3878,1.3657,1.03961,40.1547,9.57124,4.14454,2.30936,1.09081,0.250465,0.108456,0.14200887084007263,0.21557,1.2706,0.267713,0.728567,,,4.04793,0.300272,0.1901,999,,,,,,,179.1,4.713157894736842,165,4.342105263157895,,,,,,,,,,,,,,,,,,,"Andre Granillo","29542",701552
"Danny Coulombe",,2.46222,2.62183,0,4.04009,43.48,0.105,1,0,,42.2812,178.288,37.0265,20.35,18.98,5.35608,15.6193,0.766917,1.52177,42.566,9.06063,3.32474,2.72521,1.1401,0.238748,0.0876072,0.1511411964893341,0.229768,1.24514,0.279712,0.715343,,,3.98469,0.299955,0.199261,999,,,,,,,190.10000000000002,4.526190476190477,182,4.333333333333333,,,,,,,,,,,,,,,,,,,"Danny Coulombe","13293",543056
"Keegan Akin","BAL",2.8986,2.02733,0,4.19214,61.047,0.211,2,15.4527,,64.3204,270.704,58.1949,32.09,29.96,9.92556,20.0172,1.41465,2.18044,61.2179,8.56589,2.80089,3.05827,1.38883,0.226143,0.0739447,0.15219835937023163,0.234178,1.21598,0.272149,0.717113,,,4.27302,0.297887,0.147413,999,,,,,,,325.8,5.090625,316,4.9375,,,,,,,,,,,,,,,,,,,"Keegan Akin","19362",669211
"Mike Vasil","CHW",2.31656,2.73363,0,4.45334,58.557,1.671,1,14.6187,,78.2715,340.964,75.1128,41.51,38.73,8.2532,33.7674,2.3215,4.28392,62.2213,7.15448,3.88273,1.84264,0.948989,0.182486,0.0990351,0.08345126360654831,0.247968,1.39106,0.287644,0.692214,,,4.37445,0.295849,-0.0097737,999,,,,,,,358.80000000000007,4.6000000000000005,361,4.628205128205129,,,,,,,,,,,,,,,,,,,"Mike Vasil","30105",678024
"Elvis Alvarado","ATH",2.40558,1.94033,0,4.37055,55.935,0,5,10.4828,,60.0679,261.307,52.6238,31.21,29.17,7.80055,28.8646,1.7732,3.44873,66.4054,9.94955,4.3248,2.30058,1.16876,0.254128,0.110463,0.14366565644741058,0.229805,1.35661,0.28958,0.712485,,,4.22618,0.291731,0.0359982,745.4299926757812,,,,,,,308.8,5.1466666666666665,297,4.95,,,,,,,,,,,,,,,,,,,"Elvis Alvarado","21662",665660
"Brandon Williamson","CIN",1.39308,2.10497,0,4.60131,33.878,2.835,0,0.6505,,52.6155,229.128,49.865,28.69,26.9,6.81149,22.4237,1.50822,2.3806,47.67,8.15406,3.83563,2.12588,1.16512,0.20805,0.0978655,0.11018431931734085,0.244049,1.37391,0.287326,0.694771,,,4.42035,0.291294,0.0404515,999,,,,,,,204.10000000000002,3.8509433962264157,202,3.811320754716981,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"Brenan Hanifee","DET",1.95544,1.62378,0,4.17054,50.643,0,0,10.9812,,55.7842,239.881,56.0463,27.82,25.85,4.87194,19.4043,1.42598,2.38483,39.3529,6.34904,3.13061,2.02805,0.786019,0.164052,0.0808915,0.08316032588481903,0.256985,1.35254,0.294331,0.694021,,,4.03139,0.291019,0.128986,999,,,,,,,266.30000000000007,4.755357142857144,274,4.892857142857143,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Martín Pérez","ATL",2.72538,3.60053,3.31089,5.35024,8.761,8.589,0,0,,46.2596,206.148,51.9003,29.4,27.5,6.37536,18.1357,0.157583,2.25356,31.2866,6.08694,3.52837,1.72514,1.24035,0.151768,0.087974,0.0637938380241394,0.279396,1.51398,0.3074,0.664959,,,4.89637,0.288326,-0.0188339,999,,,,,,,133.40000000000003,2.900000000000001,154,3.347826086956522,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Matt Festa","CLE",2.08436,2.03957,0,4.45025,56.306,0,1,12.2763,,57.6777,248.094,52.6723,30.49,28.52,7.73392,21.8121,1.38583,4.26434,56.4065,8.80165,3.40354,2.58602,1.2068,0.22736,0.0879186,0.13944105058908463,0.237244,1.29139,0.284642,0.691118,,,4.27868,0.28816,0.0313925,999,,,,,,,280.00000000000006,4.8275862068965525,273,4.706896551724138,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"Tyler Phillips","MIA",2.22187,1.88414,0,4.32937,57.605,0.022,2,15.4502,,66.5224,287.263,66.9911,34.49,32,6.90269,24.6772,1.99449,2.05204,52.013,7.03699,3.33865,2.10774,0.933884,0.181064,0.0859045,0.0951596051454544,0.25713,1.37801,0.298031,0.697258,,,4.12573,0.286401,0.103185,999,,,,,,,328.49999999999994,4.902985074626865,337,5.029850746268656,,,,,,,,,,,,,,,,,,,"Tyler Phillips","20629",663969
"Dauri Moreta",,1.51408,1.5643,0,3.9209,26.504,0,0,0,,27.3611,114.923,22.2437,12.76,11.92,3.66071,10.5287,0.629352,1.39054,31.8267,10.4689,3.46325,3.02284,1.20413,0.276939,0.0916152,0.1853232979774475,0.215949,1.19777,0.275235,0.723843,,,3.85491,0.285727,0.113432,999,,,,,,,121.40000000000002,4.496296296296297,111,4.111111111111111,,,,,,,,,,,,,,,,,,,"Dauri Moreta","21101",664294
"Jakob Junis","TEX",2.46151,1.85335,0,4.36085,53.67,0.298,0,13.5971,,61.605,260.25,59.9848,31.93,29.85,8.30218,16.2852,1.3035,2.91114,50.4671,7.37284,2.37913,3.09896,1.21288,0.193918,0.0625751,0.13134277611970901,0.248844,1.23805,0.283528,0.685879,,,4.18348,0.28384,0.040608,999,,,,,,,303.4,4.893548387096774,305,4.919354838709677,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Gavin Stone","LAD",1.27971,1.11495,0.173173,4.41885,11.116,2.89,0,0.7767,,25.8868,110.756,25.6638,13.6,12.71,3.35582,8.34419,0.421735,0.910474,22.2553,7.73744,2.901,2.66716,1.16671,0.20094,0.0753387,0.12560170888900757,0.252843,1.31372,0.293952,0.696284,,,4.17347,0.282773,0.127784,745.4400024414062,,,,,,,108.9,4.188461538461539,112,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Andrew Chafin","MIN",2.01868,1.53008,0,4.41042,46.96,0,0,6.9127,,46.3221,202.427,44.4805,24.42,22.7,4.91592,20.8313,0.968756,1.81501,46.5165,9.03777,4.04736,2.23301,0.955122,0.229794,0.102908,0.12688596546649933,0.247415,1.40995,0.308259,0.699849,,,3.97303,0.281454,0.00378093,999,,,,,,,217.50000000000003,4.728260869565218,218,4.739130434782608,,,,,,,,,,,,,,,,,,,"Andrew Chafin","12988",605177
"Ryne Stanek","STL",2.5953,2.058,0,4.3207,58.3,0,2,12.4286,,57.4074,247.244,50.2462,29.33,27.56,7.22028,26.4286,1.0741,1.49027,55.6223,8.72014,4.14332,2.10462,1.13195,0.224969,0.106893,0.11807646602392197,0.229095,1.33563,0.274957,0.711242,,,4.29136,0.278331,0.0801537,999,,,,,,,294.69999999999993,5.17017543859649,283,4.964912280701754,,,,,,,,,,,,,,,,,,,"Ryne Stanek","15947",592773
"Carson Whisenhunt","SFG",1.27038,1.87415,0.27339,4.5452,12.332,3.962,0,0.6625,,29.0284,125.598,29.1524,15.72,14.66,3.86709,10.3503,0.464367,1.07387,24.8064,7.69102,3.20901,2.39669,1.19896,0.197507,0.082408,0.1150987520813942,0.255334,1.36083,0.295734,0.69767,,,4.3385,0.274706,0.121831,999,,,,,,,111.00000000000003,3.8275862068965525,114,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","31676",687931
"Jonathan Loáisiga","ARI",1.43442,1.11986,0,4.04999,40.302,0,0,3.8564,,42.0001,178.596,41.9024,20.28,18.9,3.88473,12.081,1.02963,2.70387,31.4406,6.73725,2.58879,2.60247,0.832439,0.176043,0.0676444,0.10839835554361343,0.255797,1.28532,0.295889,0.694274,,,3.89644,0.273236,0.199277,999,,,,,,,185.40000000000003,4.4142857142857155,191,4.5476190476190474,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Casey Legumina","SEA",1.98155,1.70768,0,4.14038,47.883,0.026,0,7.0059,,50.6693,215.032,43.1752,24.91,23.31,7.24495,19.5548,1.44343,2.78413,51.4214,9.13359,3.47337,2.62961,1.28686,0.239133,0.0909389,0.1481945738196373,0.224062,1.23803,0.268082,0.719188,,,4.28688,0.272195,0.168681,999,,,,,,,240.50000000000006,4.715686274509805,225,4.411764705882353,,,,,,,,,,,,,,,,,,,"Casey Legumina","25921",668984
"Liam Hendriks","MIN",1.00106,0.692436,0,3.93153,22.056,0,1,0.6401,,22.5485,94.1932,19.692,10.53,9.85,2.77388,6.93617,0.421107,1.02737,23.9632,9.56465,2.7685,3.45481,1.10717,0.254404,0.0736377,0.18076667189598083,0.228367,1.18093,0.284374,0.707776,,,3.66842,0.271464,0.104236,745.5599975585938,,,,,,,114.30000000000001,4.969565217391305,109,4.739130434782608,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Sean Newcomb","CHW",2.18656,3.03894,0,4.58724,54.376,2.82,1,10.2281,,73.4167,319.623,69.075,40.15,37.42,9.56083,30.828,1.71374,5.38071,68.1431,8.35353,3.77913,2.21043,1.17204,0.213198,0.096451,0.11674751341342926,0.243725,1.36077,0.289311,0.690644,,,4.45133,0.27105,-0.0223966,999,,,,,,,310.80000000000007,4.257534246575343,308,4.219178082191781,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"Kyle Backhus","PHI",1.60672,1.1082,0,4.29986,41.298,0,0,6.6189,,39.4548,171.641,37.8767,20.27,18.85,4.05526,14.7839,1.4236,3.65004,38.5975,8.80443,3.37234,2.61078,0.925042,0.224873,0.0861325,0.13874029368162155,0.247225,1.33471,0.305925,0.689408,,,3.91642,0.269496,0.0387084,999,,,,,,,189.60000000000002,4.861538461538462,192,4.923076923076923,,,,,,,,,,,,,,,,,,,"Kyle Backhus","29615",679775
"Peyton Pallette","CLE",1.46225,1.32118,0,4.12949,38.576,0,0,0,,40.9518,175.091,34.4594,20.08,18.79,5.42011,17.6527,0.978136,2.39932,45.4093,9.97962,3.87954,2.57237,1.19118,0.259347,0.10082,0.15852690488100052,0.222263,1.27252,0.278663,0.719435,,,4.10698,0.266722,0.145657,999,,,,,,,183.50000000000003,4.475609756097562,170,4.146341463414634,,,,,,,,,,,,,,,,,,,"Peyton Pallette","sa3020742",688883
"Justin Sterner","ATH",2.6772,2.11735,0,4.31096,60.01,0.026,10,10.2941,,64.51,273.548,54.4159,33.09,30.9,10.1904,24.9896,1.99782,3.39385,66.0122,9.20957,3.48638,2.64159,1.4217,0.241318,0.0913535,0.14996477961540222,0.221956,1.2309,0.261748,0.711026,,,4.46208,0.266528,0.0985779,432.4200134277344,,,,,,,355.6,5.470769230769231,333,5.123076923076923,,,,,,,,,,,,,,,,,,,"Justin Sterner","27694",686993
"Jack Perkins","ATH",1.04605,1.00701,0,4.13556,23.105,0.611,0,0.6384,,30.6851,132.29,25.6102,15.07,14.1,3.80299,14.3551,0.83322,2.19093,34.3546,10.0763,4.21037,2.3932,1.11542,0.259691,0.108512,0.1511787846684456,0.221265,1.30243,0.281068,0.718663,,,4.12479,0.266354,0.180071,999,,,,,,,136.6,4.406451612903226,127,4.096774193548387,,,,,,,,,,,,,,,,,,,"Jack Perkins","31468",678022
"Will Klein","LAD",2.38576,1.12359,0,4.24084,45.297,0,0,8.0781,,47.9197,209.528,40.5573,24.08,22.58,5.44237,26.865,1.0986,2.02108,55.9585,10.5098,5.04563,2.08295,1.02215,0.267069,0.128217,0.1388525515794754,0.224518,1.40699,0.294488,0.724752,,,4.08448,0.265898,0.11056,999,,,,,,,244.10000000000005,5.085416666666668,232,4.833333333333333,,,,,,,,,,,,,,,,,,,"Will Klein","27787",694361
"Enyel De Los Santos","HOU",2.57116,1.84858,0,4.32001,56.669,0,0,12.2396,,58.229,248.3,53.0682,29.86,27.95,7.99416,21.6984,1.12872,2.20966,55.3315,8.55216,3.35376,2.55002,1.23559,0.222842,0.0873881,0.13545364141464233,0.236498,1.28401,0.279849,0.706359,,,4.25117,0.265215,0.0313905,999,,,,,,,279.00000000000006,4.810344827586208,272,4.689655172413793,,,,,,,,,,,,,,,,,,,"Enyel De Los Santos","18403",660853
"Tim Herrin","CLE",2.00007,1.80067,0,4.12943,53.45,0,0,10.103,,51.9152,224.303,46.473,25.56,23.82,5.34185,22.1002,1.16335,4.4484,50.3001,8.72001,3.83129,2.276,0.926062,0.22425,0.0985283,0.1257220059633255,0.235003,1.32087,0.289426,0.704043,,,4.06916,0.26496,0.119773,999,,,,,,,265.70000000000005,5.109615384615386,257,4.9423076923076925,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Connor Brogdon","CLE",1.7018,1.61041,0,4.3607,45.661,0,0,7.0755,,48.1712,205.601,43.84,24.98,23.34,6.74574,18.4745,1.28132,1.27222,47.9513,8.95892,3.45166,2.59554,1.26033,0.233225,0.089856,0.14336895942687988,0.235883,1.2936,0.282822,0.70615,,,4.19453,0.264042,0.00838946,999,,,,,,,221.70000000000002,4.61875,216,4.5,,,,,,,,,,,,,,,,,,,"Connor Brogdon","21205",641401
"José Leclerc",,1.94267,2.06441,0,4.07109,34.019,0,0,0,,35.3935,150.955,28.6242,17.07,16.01,4.21628,16.4004,0.717545,2.06968,37.6977,9.58592,4.17035,2.29859,1.07213,0.249728,0.108644,0.14108383655548096,0.216056,1.27211,0.269489,0.714552,,,4.11911,0.263897,0.131844,999,,,,,,,156.4,4.468571428571429,145,4.142857142857143,,,,,,,,,,,,,,,,,,,"Jose Leclerc","14524",600917
"Pierce Johnson","CIN",2.20177,1.76082,0,4.37068,58.371,0,1,11.9741,,58.8101,251.42,53.7664,30.56,28.56,8.52808,23.3722,1.16004,1.13744,60.6527,9.28198,3.57676,2.59508,1.30509,0.241241,0.0929608,0.1482800543308258,0.23695,1.31165,0.28681,0.714403,,,4.20789,0.261477,-0.0173095,999,,,,,,,288.5,4.889830508474576,281,4.762711864406779,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Yennier Cano","BAL",2.54447,1.76947,0,4.21043,55.61,0,1,12.5365,,54.935,235.189,53.3052,27.58,25.7,5.76328,20.4318,1.01741,2.18573,47.9164,7.85014,3.34734,2.34519,0.944199,0.203736,0.0868741,0.11686179786920547,0.250764,1.34226,0.29921,0.70288,,,3.98965,0.25597,0.0755483,999,,,,,,,282.4,5.134545454545454,284,5.163636363636364,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Kyle Hart","SDP",1.18276,1.26393,0,4.18084,25.869,1.367,0,0.6532,,35.4546,152.075,32.0047,17.69,16.47,4.37238,13.6635,0.87012,2.04585,35.0158,8.88861,3.46842,2.56272,1.10991,0.230254,0.0898473,0.1404065042734146,0.234698,1.28807,0.284936,0.707469,,,4.09234,0.254927,0.0878508,999,,,,,,,152.60000000000002,4.36,149,4.257142857142857,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"Jacob Webb","CHC",2.3415,1.6108,0,3.98923,52.169,0,0,10.7059,,54.1909,227.355,44.6473,25.72,24.02,7.15963,21.4007,1.26433,1.96833,49.9936,8.30292,3.55421,2.33608,1.18907,0.219893,0.0941289,0.12576370686292648,0.218875,1.2188,0.255309,0.719828,,,4.30129,0.254141,0.226871,999,,,,,,,271.5,5.027777777777778,254,4.703703703703703,,,,,,,,,,,,,,,,,,,"Jacob Webb","19274",657097
"Julian Fernández","WSN",1.73281,1.76312,0,4.56004,53.061,0,2,4.1353,,56.4469,246.217,53.325,30.63,28.6,6.81011,25.0867,1.56654,2.26442,53.2709,8.49361,3.99987,2.12347,1.08582,0.216357,0.101888,0.1144690066576004,0.243642,1.38912,0.292943,0.693719,,,4.26971,0.252412,-0.176709,999,,,,,,,241.50000000000006,4.312500000000001,240,4.285714285714286,,,,,,,,,,,,,,,,,,,"Julian Fernandez","18341",642759
"Brock Stewart","LAD",1.78479,0.837694,0,4.17109,33.496,0,0,0.7767,,33.5524,143.756,28.7692,16.66,15.55,4.40158,14.0114,0.775059,2.27194,38.3953,10.299,3.75838,2.74029,1.18067,0.267087,0.0974666,0.1696198731660843,0.22569,1.27504,0.287776,0.71332,,,4.0078,0.252339,0.078313,999,,,,,,,159.00000000000003,4.676470588235295,150,4.411764705882353,,,,,,,,,,,,,,,,,,,"Brock Stewart","16727",592779
