Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Austin Wells","NYY",116.889,440.376,394.162,85.4207,49.6323,16.9255,1.33106,17.5319,49.4608,51.9711,37.1687,0.764885,110.219,4.74951,3.47073,0.82544,5.83353,3.31495,1.14058,0.216715,0.0844023,0.250284,0.337225,0.289703,0.399846,0.299501,0.689548,0.183131,3.70901,0.251551,,-0.403434,47.1878,-4.84601,91.9874,-0.403434,10.95,-4.562256246805191,19.668572425842285,3.09632,262.6000061035156,,,,,,,435.1,3.718803418,435.1,3.718803418,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Maikel Garcia","KCR",150.024,640.053,576.646,155.773,108.87,31.0183,2.88535,13.0003,82.0221,66.0292,52.4479,0.816586,92.1708,1.62808,5.9742,3.35641,12.9246,24.9774,7.617,0.270137,0.081943,0.144005,0.569029,0.329591,0.401569,0.318985,0.73116,0.131432,5.70688,0.299033,,0.805857,78.7089,3.08166,101.264,0.805857,3.97,1.7594419717788696,6.38266658782959,3.08694,67.76000213623047,,,,,,,712.9,4.752666666,712.9,4.752666666,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Brent Rooker","ATH",149.825,640.501,567.651,151.176,83.4912,32.6452,0.894842,34.1442,89.8728,94.6448,59.6159,2.45517,160.38,8.31492,4.33978,0.579572,9.1712,6.7242,2.21515,0.266318,0.093077,0.250398,0.371716,0.342396,0.50743,0.362462,0.849826,0.241112,3.76361,0.310044,,-0.545734,101.373,25.6929,131.411,-0.545734,-0.04,23.16653138399124,-15.153924979269505,3.07527,46.68000030517578,,,,,,,910.3,6.068666666,910.3,6.068666666,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Brendan Donovan","SEA",131.302,564.026,498.886,131.856,91.3653,25.8371,1.06516,13.5885,64.739,62.8258,49.4924,1.98177,78.442,9.68903,4.38731,1.5708,12.6859,5.03265,1.7622,0.264301,0.0877484,0.139075,0.630942,0.339649,0.402074,0.325067,0.741723,0.137773,3.50063,0.287586,,-0.695898,72.1448,5.50079,115.002,-0.695898,-0.21,9.276931285858154,1.2083857506513596,3.05896,270.8500061035156,,,,,,,633.8,4.838167938,633.8,4.838167938,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Nick Kurtz","ATH",141.984,576.652,496.994,124.843,65.6247,23.3459,2.25191,33.6204,83.8258,88.0137,70.9693,3.61887,178.704,4.36498,3.75083,0.573114,8.25931,3.2081,0.976149,0.251196,0.123071,0.309899,0.397133,0.347482,0.510175,0.364962,0.857657,0.258979,3.72589,0.316283,,-0.664805,92.4379,24.302,133.133,-0.664805,-0.7,21.853989720344543,-11.9045450091362,3.04859,17.5,,,,,,,828.6,5.835211267,828.6,5.835211267,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Taylor Ward","BAL",147.765,630.115,551.824,135.806,80.719,26.2591,1.44796,27.3802,81.3534,81.7318,65.8183,0.577778,155.209,6.60818,5.27308,0.591154,9.53353,4.67976,1.7011,0.246104,0.104454,0.246318,0.424063,0.330778,0.447791,0.337177,0.778569,0.201687,3.65732,0.289516,,-0.767881,86.7935,12.3405,118.257,-0.767881,2.07,12.790703892707825,-4.770972013473511,3.03943,151.4199981689453,,,,,,,767.4,5.185135135,767.4,5.185135135,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Bo Bichette","NYM",139.205,607.769,564.061,160.499,113.848,26.5446,2.62429,17.4822,74.4,72.8239,35.1007,1.16472,98.3677,3.67011,4.14707,0.68088,13.9855,5.78023,2.47789,0.284542,0.0577533,0.161851,0.356831,0.328298,0.433887,0.329449,0.762185,0.149345,4.08604,0.316158,,-0.858542,79.9023,8.08974,114.57,-0.858542,-0.81,9.636386692523956,-0.2615169882774353,3.02799,97.01000213623047,,,,,,,710,5.107913669,710,5.107913669,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Jackson Chourio","MIL",144.942,629.212,579.23,155.841,99.5705,30.6908,4.21195,21.3673,81.0317,81.5161,39.879,2.54641,128.413,4.29308,4.60986,1.19985,9.14251,24.6064,6.38308,0.269048,0.0633793,0.204085,0.310554,0.318485,0.447244,0.328407,0.765729,0.178196,6.06757,0.309803,,1.37516,82.1887,7.84245,111.309,1.37516,4.69,9.808667778968811,-1.8278684616088867,2.95835,19.190000534057617,,,,,,,767.4,5.292413793,767.4,5.292413793,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Seiya Suzuki","CHC",138.585,596.762,523.138,133.157,77.7233,26.7412,1.73382,26.9583,81.5295,82.7961,63.5862,1.77299,151.183,4.3204,4.97387,0.743675,8.55447,9.99925,2.98268,0.254534,0.106552,0.253339,0.420591,0.337344,0.466876,0.34598,0.80422,0.212341,4.47119,0.303449,,-0.171305,86.4647,15.9526,124.385,-0.171305,-0.12,17.075829833745956,-8.285782925784588,2.93069,91.95999908447266,,,,,,,779.9,5.610791366,779.9,5.610791366,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Hunter Goodman","COL",138.758,560.344,515.189,131.553,72.5059,29.5025,1.29681,28.2481,70.2052,88.21,34.3971,0.41048,146.405,5.68134,4.60618,0.47078,8.43981,2.45775,0.865422,0.25535,0.0613857,0.261277,0.234945,0.306555,0.482142,0.336263,0.788696,0.226792,3.07596,0.299313,,-0.603391,76.7672,10.5583,102.283,-0.603391,4.68,0.9128649830818176,8.74611520767212,2.89562,64.01000213623047,,,,,,,701.1,5.043884892,701.1,5.043884892,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Otto Lopez","MIA",135.833,563.262,516.3,141.218,100.042,26.1753,3.11988,11.8814,66.7525,59.8899,36.451,1.55966,88.1352,4.06452,4.58349,1.86325,12.2037,17.0254,4.75775,0.27352,0.0647141,0.156473,0.41358,0.323716,0.405341,0.316627,0.729058,0.131821,5.36918,0.307311,,0.539086,68.187,1.63327,101.143,0.539086,1.85,1.3024494051933289,8.138564229011536,2.88326,227.02999877929688,,,,,,,617.2,4.538235294,617.2,4.538235294,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Yainer Diaz","HOU",130.454,518.654,487.66,131.301,88.7493,24.312,0.672981,17.5663,58.7128,66.1696,22.7042,1.08027,90.8489,3.3938,4.22614,0.670023,11.7645,1.60375,0.553906,0.269246,0.0437752,0.175163,0.249911,0.303868,0.429926,0.315357,0.733794,0.160679,2.56324,0.296592,,-0.657136,62.2524,0.969417,102.357,-0.657136,1.11,0.7836335897445679,9.341098189353943,2.86229,110.30999755859375,,,,,,,569.1,4.377692307,569.1,4.377692307,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Randy Arozarena","SEA",151.649,651.203,564.225,131.082,79.7174,24.6411,2.69402,24.0298,87.7867,73.7079,65.4675,0.867051,169.385,16.8765,3.98979,0.643957,10.696,23.6736,7.49089,0.232323,0.100533,0.26011,0.386502,0.328066,0.413311,0.325198,0.741377,0.180989,5.81316,0.285625,,0.602912,83.365,6.42035,115.092,0.602912,0,12.186507999897003,-7.213798522949219,2.80194,89.01000213623047,,,,,,,756.8,4.978947368,756.8,4.978947368,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Marcus Semien","NYM",137.107,579.39,515.791,126.333,80.4737,22.7955,4.05309,19.011,70.2977,66.062,49.5759,0.457747,98.4684,3.3958,5.34581,0.611314,8.24743,8.40123,2.44002,0.244931,0.0855656,0.169952,0.50347,0.312319,0.415416,0.315734,0.727735,0.170485,4.90872,0.265875,,-0.196925,69.7195,1.26006,105.174,-0.196925,2.8,3.3560253232717514,4.731861710548401,2.79971,254.69000244140625,,,,,,,626.3,4.571532846,626.3,4.571532846,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Gleyber Torres","DET",147.721,635.458,554.29,141.687,97.4138,26.7996,0.486853,16.9871,75.4758,69.1356,70.1405,0.036183,110.069,3.99277,5.74776,1.2866,11.7626,7.18234,3.2302,0.255619,0.110378,0.173213,0.637239,0.340319,0.397665,0.325247,0.737984,0.142046,3.29721,0.288004,,-1.01862,81.3746,6.29037,108.344,-1.01862,-2.44,5.230534553527832,-0.1603553295135498,2.75646,246.5399932861328,,,,,,,706.2,4.771621621,706.2,4.771621621,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Andy Pages","LAD",139.698,573.411,524.298,134.324,81.278,29.0374,1.90086,22.1079,75.9215,75.6664,35.4224,1.21257,125.676,8.32454,4.84752,0.518208,7.51365,9.29848,3.11335,0.256198,0.0617749,0.219172,0.281856,0.310828,0.445333,0.324999,0.756161,0.189135,4.75224,0.294251,,-0.232645,73.3135,5.56055,108.729,-0.232645,0.4,5.699729532003403,2.1547479927539825,2.75548,136.5800018310547,,,,,,,666.4,4.76,666.4,4.76,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Ben Rice","NYY",131.74,541.523,475.553,118.474,66.8005,23.299,2.56797,25.8069,73.3628,71.3244,53.8475,0.454446,112.481,7.82731,3.74795,0.546816,9.35406,5.19109,1.58625,0.24913,0.0994371,0.207712,0.478726,0.333008,0.471724,0.346583,0.804732,0.222595,4.26599,0.271741,,-0.456532,78.7263,14.7412,124.42,-0.456532,0.7,15.129663735628128,-7.097550690174103,2.72872,53.599998474121094,,,,,,,702.9,5.325,702.9,5.325,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"George Springer","TOR",131.245,568.095,498.722,131.144,79.9123,23.0127,1.64947,26.5697,81.611,76.3754,56.4885,0.964955,111.308,6.0693,3.7636,0.705103,10.7336,12.1695,3.46117,0.26296,0.099435,0.195932,0.507499,0.342809,0.475545,0.352521,0.818354,0.212585,4.8416,0.286813,,0.0823278,85.3279,18.2031,127.986,0.0823278,-0.16,18.82068157196045,-12.33614268898964,2.66396,92.5,,,,,,,766.9,5.854198473,766.9,5.854198473,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Nico Hoerner","CHC",145.885,606.532,555.603,153.561,118.326,26.3471,3.32045,5.56827,73.2517,54.4161,36.1973,1.19456,56.9497,8.90366,4.73372,1.09392,12.673,25.5088,7.21349,0.276387,0.0596791,0.0938939,0.635601,0.32813,0.365826,0.305566,0.693956,0.0894394,5.90089,0.297283,,1.0767,67.9786,-3.68783,96.7002,1.0767,4.63,-1.2954459190368652,6.976103782653809,2.64581,105.1500015258789,,,,,,,620.1,4.247260273,620.1,4.247260273,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Miguel Vargas","CHW",137.786,579.386,512.75,125.319,73.1454,28.6418,1.10745,22.4239,70.0061,70.9226,54.8589,0.564588,110.289,5.99955,4.85392,0.923554,7.52527,7.36268,2.42587,0.244405,0.0946846,0.190355,0.497411,0.321848,0.435781,0.328293,0.75763,0.191377,3.84771,0.267335,,-0.401821,75.6268,7.16785,110.435,-0.401821,-2.12,6.724063843488693,-0.9826622009277344,2.62768,293.2900085449219,,,,,,,674.3,4.886231884,674.3,4.886231884,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Luke Keaschall","MIN",126.685,535.914,475.95,129.028,89.5707,27.124,1.85397,10.479,68.4673,52.442,45.7132,1.61144,90.8916,8.71726,4.88992,0.643285,9.23719,20.0418,5.55412,0.271095,0.0852995,0.169601,0.502942,0.342739,0.401926,0.32619,0.744664,0.130831,5.452,0.312406,,0.793832,69.0376,5.71523,108.486,0.793832,-0.53,6.15396112203598,0.8385107517242432,2.6026,128.5800018310547,,,,,,,616.3,4.852755905,616.3,4.852755905,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Brice Turang","MIL",148.783,633.26,565.977,144.25,103.957,23.3625,5.08479,11.8456,77.371,58.5322,56.7315,1.35249,133.713,2.43316,4.20309,3.91575,10.2592,31.0953,6.31302,0.254869,0.0895865,0.211151,0.424277,0.323217,0.376904,0.307684,0.700121,0.122035,6.58763,0.311818,,2.56583,72.0628,-2.76177,97.1129,2.56583,1.51,0.3989109992980957,3.95416522026062,2.60097,52.0099983215332,,,,,,,667.5,4.479865771,667.5,4.479865771,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Trevor Story","BOS",135.935,575.096,521.516,129.985,82.1802,23.6031,2.93629,21.2653,74.0311,69.858,35.7426,1.4102,154.288,6.23665,4.08601,1.04113,7.06072,21.8053,5.91101,0.249244,0.0621506,0.268282,0.231661,0.302977,0.428091,0.314903,0.731068,0.178847,6.22395,0.310584,,1.13006,68.8147,0.862627,97.2723,1.13006,-0.03,-0.7188225984573364,6.263286801055074,2.59243,109.73999786376953,,,,,,,641.1,4.713970588,641.1,4.713970588,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Freddie Freeman","LAD",143.017,617.457,541.79,146.469,92.0423,31.3459,0.836919,22.2443,83.0196,81.7555,63.0021,7.42507,112.024,6.89432,5.0395,0.730856,11.0468,7.95471,2.83752,0.270343,0.102035,0.181429,0.562397,0.35083,0.45446,0.345508,0.80529,0.184117,3.66397,0.301107,,-0.591119,89.2264,16.2691,122.778,-0.591119,-0.24,16.078352332115173,-11.322725519537926,2.58836,67.86000061035156,,,,,,,794.8,5.558041958,794.8,5.558041958,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Yandy Díaz","TBR",142.212,616.213,550.445,157.381,109.047,24.7862,0.463562,23.0841,76.9106,84.5283,56.018,1.45399,92.5097,5.40481,3.56682,0.777903,18.3023,2.1127,0.916196,0.285915,0.0909068,0.150126,0.605536,0.355526,0.45844,0.352868,0.813966,0.172525,2.41794,0.30632,,-1.06844,92.7288,19.9184,126.739,-1.06844,-0.08,18.351427912712097,-14.356891706585884,2.57864,134.88999938964844,,,,,,,801.9,5.647183098,801.9,5.647183098,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Jacob Wilson","ATH",138.25,578.493,536.085,156.792,120.84,26.6812,2.27038,7.00053,65.8378,56.5833,29.1181,0.761262,46.9925,6.35858,4.04095,2.89074,16.7316,5.21704,1.95105,0.292476,0.0503344,0.0812326,0.619634,0.33403,0.389892,0.316772,0.723922,0.0974166,3.87474,0.308128,,-0.782504,70.0991,1.74571,99.9367,-0.782504,-0.54,-0.8256800957024097,5.714997708797455,2.53736,187.10000610351562,,,,,,,607.6,4.40289855,607.6,4.40289855,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Bo Naylor","CLE",120.487,447.452,394.681,83.847,49.1282,17.1659,1.59248,15.9604,49.6467,50.4462,43.8162,1.04342,115.056,3.47357,3.40468,2.07701,5.49019,5.17299,1.56383,0.212443,0.0979238,0.257136,0.380825,0.294441,0.385321,0.297004,0.679763,0.172879,4.32002,0.254191,,-0.235452,47.0386,-5.83132,90.323,-0.235452,5.41,-5.3388368636369705,14.706835746765137,2.53413,626.0399780273438,,,,,,,431.4,3.595,431.4,3.595,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Riley Greene","DET",148.276,629.526,561.917,139.106,82.8274,26.0312,3.36084,26.8864,80.3465,82.6959,57.9893,1.88414,181.011,4.90405,4.23704,0.478159,10.7424,3.73198,1.12739,0.247556,0.0921158,0.287535,0.320364,0.321119,0.449386,0.33184,0.770505,0.20183,4.07011,0.313237,,-0.664851,83.9845,9.60119,112.885,-0.664851,1.45,8.895510911941528,-5.808300256729126,2.53269,78.01000213623047,,,,,,,756.5,5.111486486,756.5,5.111486486,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Ian Happ","CHC",145.738,630.82,543.845,130.005,78.342,28.6051,1.77638,21.2815,79.9486,74.2863,77.2432,1.55173,148.739,5.21213,3.73265,0.786991,10.6268,8.34602,2.53185,0.239048,0.122449,0.235787,0.51932,0.337221,0.415573,0.329714,0.752794,0.176525,4.19393,0.287966,,-0.41892,83.0682,8.53193,113.242,-0.41892,1.02,9.481375843286514,-5.822834014892578,2.5216,184.6300048828125,,,,,,,729.7,4.997945205,729.7,4.997945205,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Kazuma Okamoto","TOR",126.007,522.586,459.969,108.658,60.719,22.158,0.472784,25.3084,65.7558,73.4923,51.5059,2.41099,113.728,6.95559,3.5528,0.603152,9.42736,1.34498,0.339092,0.23623,0.0985596,0.217625,0.452887,0.320163,0.451525,0.332204,0.771688,0.215295,2.48041,0.256868,,-0.640743,69.8723,8.12475,113.99,-0.640743,0,7.976385712623596,-1.3611868619918823,2.51707,999,,,,,,,628.1,4.984920634,628.1,4.984920634,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","sa3063134",672960
"Brandon Nimmo","TEX",144.517,622.297,547.414,137.529,87.3306,25.5774,2.95277,21.6679,79.4042,71.9079,60.6827,0.861919,133.625,8.74164,4.29975,1.15893,11.9311,7.62193,2.18317,0.251233,0.0975141,0.214729,0.454126,0.333183,0.427492,0.331443,0.760675,0.176259,4.48302,0.292267,,-0.398817,82.8194,9.29017,114.268,-0.398817,0.66,10.065720438957214,-6.922682106494904,2.51295,145.60000610351562,,,,,,,744.7,5.135862068,744.7,5.135862068,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Trent Grisham","NYY",125.224,521.552,442.218,98.6605,53.5346,19.2126,1.024,24.8893,68.5743,65.0116,67.9052,0.502155,129.505,5.85227,3.00126,2.57561,8.04568,5.48308,1.82708,0.223104,0.130198,0.248307,0.524344,0.332227,0.44003,0.336486,0.772257,0.216926,3.69851,0.253662,,-0.48863,71.5474,9.92196,117.465,-0.48863,-5.61,10.24719426035881,-3.677531123161316,2.50877,252.1300048828125,,,,,,,634.1,5.0728,634.1,5.0728,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Francisco Alvarez","NYM",111.823,429.8,383.491,85.2951,54.0023,14.3493,0.662965,16.2805,47.2449,51.9104,37.2493,1.2873,116.386,5.71325,2.77581,0.571034,8.50584,0.85305,0.403038,0.222418,0.0866665,0.270791,0.32005,0.298809,0.390653,0.301047,0.689463,0.168236,2.50903,0.272139,,-0.626073,46.5938,-4.19041,95.1129,-0.626073,6.69,-3.1155827045440674,13.217509746551514,2.49658,173.69000244140625,,,,,,,420.6,3.755357142,420.6,3.755357142,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"James Wood","WSN",146.076,631.252,551.026,142.058,88.2848,29.1102,1.93688,22.7265,82.0542,78.9229,72.2887,4.46545,184.419,4.27312,3.11526,0.549308,11.44,17.447,5.11647,0.257807,0.114516,0.292149,0.39198,0.346629,0.441398,0.341251,0.788028,0.183591,4.84097,0.343901,,0.335326,89.038,14.4507,119.373,0.335326,-0.2,14.829489022493362,-11.569307520985603,2.48232,33.75,,,,,,,802.2,5.494520547,802.2,5.494520547,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"J.P. Crawford","SEA",144.529,601.412,520.845,125.234,90.1779,23.7827,1.04771,10.2259,63.7832,54.7605,65.8768,0.780513,114.88,5.29223,3.49766,3.43278,12.8742,4.44164,1.43872,0.240444,0.109537,0.191018,0.573438,0.329806,0.349029,0.303798,0.678835,0.108585,3.30661,0.288071,,-0.760861,66.5411,-4.52033,100.35,-0.760861,-2.64,-0.5127211809158325,4.051157712936401,2.47986,745.469970703125,,,,,,,566.1,3.904137931,566.1,3.904137931,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Bryson Stott","PHI",137.395,559.239,504.297,128.62,88.6674,23.2829,3.30779,13.3619,70.0486,57.2035,46.5318,1.1086,95.1909,2.85833,4.17557,1.37621,8.56508,22.23,5.23799,0.255048,0.0832056,0.170215,0.488827,0.319093,0.393823,0.311318,0.712916,0.138775,6.10575,0.288203,,1.39687,65.2897,-0.788667,97.2376,1.39687,3.26,-0.4341026544570923,5.4755871295928955,2.41944,185.75999450683594,,,,,,,602.2,4.395620437,602.2,4.395620437,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Ryan Jeffers","MIN",125.72,500.239,439.936,103.896,67.1163,20.5839,0.452863,15.7429,56.3497,54.9012,45.2059,0.521804,106.005,8.98227,3.43125,2.68316,8.99404,2.33071,0.955233,0.236161,0.0903686,0.211909,0.42645,0.317721,0.392361,0.312195,0.710083,0.1562,2.78741,0.274091,,-0.722411,58.7578,-0.349294,98.8454,-0.722411,3.34,-1.4031720161437988,7.802284002304077,2.41627,322.6499938964844,,,,,,,516.7,4.10079365,516.7,4.10079365,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Jake Cronenworth","SDP",140.578,575.531,497.853,118.16,76.5457,24.4381,1.50677,15.6691,66.8423,60.3408,60.427,1.38238,115.631,9.84555,4.07167,2.41044,10.7691,4.73597,1.34831,0.237338,0.104993,0.200913,0.522582,0.329313,0.386898,0.316023,0.716211,0.14956,3.81522,0.276535,,-0.565081,69.3902,1.38676,105.81,-0.565081,-0.56,3.397784471511841,0.8380665183067322,2.39247,738.9400024414062,,,,,,,610.9,4.332624113,610.9,4.332624113,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"J.T. Realmuto","PHI",120.948,474.04,425.113,109.749,70.8219,22.4282,1.65764,14.8417,58.0841,58.0856,31.3435,0.829262,113.065,6.98357,3.54376,0.494313,8.63674,8.49865,2.58304,0.258166,0.0661199,0.238514,0.277216,0.317091,0.42346,0.320883,0.740551,0.165294,4.71328,0.31557,,-0.073159,59.0244,3.01295,103.79,-0.073159,-3.54,2.0562873035669327,5.505256652832031,2.38725,214.32000732421875,,,,,,,528,4.363636363,528,4.363636363,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Carlos Correa","HOU",129.2,545.513,485.248,125.972,88.5817,22.1748,0.496161,14.7198,61.9408,60.9653,48.7839,1.56015,107.607,3.29159,3.73057,0.521539,12.395,0.473157,0.172242,0.259604,0.0894275,0.197258,0.453354,0.329076,0.39835,0.318325,0.727426,0.138746,1.99702,0.303428,,-0.894177,66.7905,2.33395,104.401,-0.894177,0.18,1.9355385899543762,2.5676693320274353,2.38172,280.5,,,,,,,581.4,4.506976744,581.4,4.506976744,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Max Muncy","LAD",111.486,454.169,380.311,84.2592,44.8082,16.9918,1.23133,21.2279,62.0407,61.9978,64.2279,2.27139,112.027,5.45446,3.7137,0.461519,5.94897,2.41369,0.774635,0.221553,0.141418,0.246664,0.573324,0.339297,0.440159,0.338463,0.779456,0.218606,3.49997,0.251351,,-0.575323,63.0323,9.36878,117.952,-0.575323,-2.7,9.087962806224823,-1.2971611022949219,2.34307,249.27999877929688,,,,,,,550.8,4.962162162,550.8,4.962162162,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Colton Cowser","BAL",128.118,516.074,457.344,104.698,60.4117,22.4664,0.832469,20.9878,66.1498,62.3589,47.4725,1.64245,162.277,7.15302,3.24225,0.862501,7.69657,11.1144,3.18111,0.228927,0.0919878,0.314446,0.292539,0.30924,0.419363,0.316162,0.728603,0.190436,4.69711,0.301855,,0.17157,62.2798,1.30169,103.78,0.17157,0.39,2.470871180295944,2.3671294450759888,2.31231,258.07000732421875,,,,,,,572.4,4.471875,572.4,4.471875,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Daulton Varsho","TOR",133.013,544.779,491.491,108.619,58.7577,21.4982,2.07259,26.2907,69.565,71.6608,43.9079,1.08194,142.978,4.54995,3.61935,1.21051,6.37951,9.84551,2.27365,0.220999,0.0805977,0.262451,0.307096,0.288974,0.433649,0.310627,0.722623,0.21265,5.14633,0.252664,,0.337342,63.2958,-1.07404,99.1267,0.337342,2,-0.22340375185012817,4.0526697635650635,2.31018,202.75,,,,,,,596.5,4.484962406,596.5,4.484962406,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Mike Trout","LAA",117.935,501.789,423.929,100.764,55.9243,19.1221,1.0167,24.7006,64.2471,68.8015,67.6482,5.16036,151.886,6.66262,3.13292,0.415929,6.00891,3.36844,1.03885,0.23769,0.134814,0.302689,0.445388,0.34919,0.462391,0.349135,0.811581,0.224701,3.38316,0.303674,,-0.577443,73.9895,14.6992,123.872,-0.577443,-0.51,13.540788352489471,-8.244934320449829,2.30885,179.39999389648438,,,,,,,665.3,5.638135593,665.3,5.638135593,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Colson Montgomery","CHW",130.33,549.892,491.706,106.788,62.1519,20.0453,1.77684,22.8136,62.0483,66.487,45.1046,1.81315,168.113,8.74687,3.81616,0.518411,7.87688,3.58135,1.04365,0.217178,0.0820245,0.305719,0.2683,0.292404,0.404362,0.302226,0.696766,0.187184,3.88349,0.27569,,-0.464968,60.1394,-4.83454,92.4791,-0.464968,2.66,-5.33934086561203,8.693796396255493,2.27961,232.67999267578125,,,,,,,559.6,4.304615384,559.6,4.304615384,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Jarren Duran","BOS",139.989,607.296,545.661,142.975,86.4294,33.9217,3.62942,18.9948,82.3745,70.5938,50.1525,0.837255,138.831,7.00672,3.31089,1.16517,9.03604,24.5879,5.09323,0.262022,0.0825832,0.228606,0.361247,0.330184,0.441924,0.334293,0.772108,0.179901,6.32148,0.316968,,1.88942,82.2285,10.4718,110.63,1.88942,0.69,9.497862696647644,-8.403457224369049,2.25052,70.41999816894531,,,,,,,759.3,5.423571428,759.3,5.423571428,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
